ESTADOS,partido,votos,ANO_ELEICAO
AL,PSD,3681,2014
AL,PSDB,202250,2014
AL,PSDC,2194,2014
AL,PSL,553,2014
AL,PSOL,11681,2014
AL,PSTU,2046,2014
AL,PT,64621,2014
AL,PT do B,27780,2014
AL,PTB,28291,2014
AL,PTC,2574,2014
AL,PV,2208,2014
AL,SD,137402,2014
AM,DEM,107209,2014
AM,PC do B,61162,2014
AM,PCB,1258,2014
AM,PDT,10900,2014
AM,PEN,644,2014
AM,PHS,19680,2014
AM,PMDB,208803,2014
AM,PMN,3835,2014
AM,PP,75554,2014
AM,PPL,656,2014
AM,PPS,115373,2014
AM,PR,123448,2014
AM,PRB,49644,2014
AM,PROS,11656,2014
AM,PRP,13777,2014
AM,PRTB,91,2014
AM,PSB,62455,2014
AM,PSC,2759,2014
AM,PSD,330221,2014
AM,PSDB,258835,2014
AM,PSDC,1006,2014
AM,PSL,3402,2014
AM,PSOL,5560,2014
AM,PSTU,1656,2014
AM,PT,78725,2014
AM,PT do B,289,2014
AM,PTB,72047,2014
AM,PTC,12026,2014
AM,PTN,23579,2014
AM,PV,3294,2014
AM,SD,938,2014
AP,DEM,6733,2014
AP,PC do B,11358,2014
AP,PDT,34799,2014
AP,PEN,1736,2014
AP,PHS,667,2014
AP,PMDB,39944,2014
AP,PMN,891,2014
AP,PP,21439,2014
AP,PPL,8056,2014
AP,PPS,4137,2014
AP,PR,20278,2014
AP,PRB,14584,2014
AP,PROS,20482,2014
AP,PRP,5130,2014
AP,PRTB,6445,2014
AP,PSB,23587,2014
AP,PSC,25501,2014
AP,PSD,15627,2014
AP,PSDB,10738,2014
AP,PSDC,17010,2014
AP,PSOL,7909,2014
AP,PSTU,2173,2014
AP,PT,41218,2014
AP,PT do B,11171,2014
AP,PTB,14616,2014
AP,PTC,1710,2014
AP,PV,9123,2014
AP,SD,9837,2014
BA,DEM,626678,2014
BA,PC do B,288152,2014
BA,PDT,205969,2014
BA,PEN,77857,2014
BA,PHS,7268,2014
BA,PMDB,376408,2014
BA,PMN,6918,2014
BA,PP,587325,2014
BA,PPL,9849,2014
BA,PPS,47084,2014
BA,PR,242545,2014
BA,PRB,309754,2014
BA,PROS,66030,2014
BA,PRP,62072,2014
BA,PRTB,23392,2014
BA,PSB,269220,2014
BA,PSC,261776,2014
BA,PSD,633536,2014
BA,PSDB,405360,2014
BA,PSDC,4747,2014
BA,PSL,22483,2014
BA,PSOL,53609,2014
BA,PSTU,9991,2014
BA,PT,1394890,2014
BA,PT do B,12471,2014
BA,PTB,242480,2014
BA,PTC,65195,2014
BA,PTN,116644,2014
BA,PV,66057,2014
BA,SD,222211,2014
CE,DEM,290261,2014
CE,PC do B,142236,2014
CE,PCB,5852,2014
CE,PDT,147339,2014
CE,PEN,11722,2014
CE,PHS,118789,2014
CE,PMDB,655297,2014
CE,PMN,16242,2014
CE,PP,101611,2014
CE,PPL,6427,2014
CE,PPS,159098,2014
CE,PR,279982,2014
CE,PRB,129343,2014
CE,PROS,614852,2014
CE,PRP,8590,2014
CE,PRTB,7437,2014
CE,PSB,48274,2014
CE,PSC,11542,2014
CE,PSD,26981,2014
CE,PSDB,196987,2014
CE,PSDC,17190,2014
CE,PSL,148005,2014
CE,PSOL,36747,2014
CE,PSTU,11804,2014
CE,PT,703532,2014
CE,PT do B,55900,2014
CE,PTB,89655,2014
CE,PTC,21830,2014
CE,PTN,23656,2014
CE,PV,53727,2014
CE,SD,228664,2014
DF,DEM,156655,2014
DF,PC do B,6995,2014
DF,PCB,656,2014
DF,PCO,918,2014
DF,PDT,50179,2014
DF,PEN,79811,2014
DF,PHS,7375,2014
DF,PMDB,118052,2014
DF,PMN,30281,2014
DF,PP,13511,2014
DF,PPL,21047,2014
DF,PPS,61196,2014
DF,PR,47118,2014
DF,PRB,75621,2014
DF,PROS,85017,2014
DF,PRP,6847,2014
DF,PRTB,13670,2014
DF,PSB,92628,2014
DF,PSC,3183,2014
DF,PSD,94804,2014
DF,PSDB,166039,2014
DF,PSDC,4052,2014
DF,PSL,1043,2014
DF,PSOL,19853,2014
DF,PSTU,4735,2014
DF,PT,206728,2014
DF,PT do B,568,2014
DF,PTB,24852,2014
DF,PTC,4888,2014
DF,PTN,803,2014
DF,PV,17204,2014
DF,SD,39988,2014
ES,DEM,158433,2014
ES,PC do B,2268,2014
ES,PCB,1109,2014
ES,PDT,209979,2014
ES,PEN,5207,2014
ES,PHS,16982,2014
ES,PMDB,186461,2014
ES,PMN,1650,2014
ES,PP,61564,2014
ES,PPL,1393,2014
ES,PPS,29124,2014
ES,PR,40560,2014
ES,PRB,83050,2014
ES,PROS,70668,2014
ES,PRP,47839,2014
ES,PRTB,2774,2014
ES,PSB,267008,2014
ES,PSC,5934,2014
ES,PSD,15187,2014
ES,PSDB,205066,2014
ES,PSDC,3183,2014
ES,PSL,3518,2014
ES,PSOL,10889,2014
ES,PSTU,522,2014
ES,PT,220112,2014
ES,PT do B,4530,2014
ES,PTB,32255,2014
ES,PTC,6819,2014
ES,PTN,1273,2014
ES,PV,89644,2014
ES,SD,70930,2014
GO,DEM,28889,2014
GO,PC do B,35594,2014
GO,PDT,171024,2014
GO,PMDB,416210,2014
GO,PP,170588,2014
GO,PPL,2613,2014
GO,PPS,94843,2014
GO,PR,122335,2014
GO,PRB,63516,2014
GO,PROS,74601,2014
GO,PRP,110254,2014
GO,PRTB,5388,2014
GO,PSB,34113,2014
GO,PSC,18314,2014
GO,PSD,265622,2014
GO,PSDB,925004,2014
GO,PSDC,3434,2014
GO,PSOL,5847,2014
GO,PSTU,2104,2014
GO,PT,280901,2014
GO,PTB,125167,2014
GO,PTN,1243,2014
GO,SD,80387,2014
MA,DEM,7611,2014
MA,PC do B,210574,2014
MA,PCB,3637,2014
MA,PDT,283402,2014
MA,PEN,134057,2014
MA,PHS,15424,2014
MA,PMDB,475676,2014
MA,PMN,44459,2014
MA,PP,75936,2014
MA,PPL,6287,2014
MA,PPS,172782,2014
MA,PR,74650,2014
MA,PRB,148761,2014
MA,PROS,5167,2014
MA,PRP,93090,2014
MA,PRTB,14104,2014
MA,PSB,186119,2014
MA,PSC,27408,2014
MA,PSD,92596,2014
MA,PSDB,82420,2014
MA,PSDC,97872,2014
MA,PSL,166084,2014
MA,PSOL,7501,2014
MA,PSTU,10203,2014
MA,PT,181504,2014
MA,PT do B,100408,2014
MA,PTB,113253,2014
MA,PTC,37981,2014
MA,PTN,3429,2014
MA,PV,185917,2014
MA,SD,85587,2014
MG,DEM,513742,2014
MG,PC do B,137066,2014
MG,PCB,15552,2014
MG,PCO,4390,2014
MG,PDT,269937,2014
MG,PEN,19440,2014
MG,PHS,201122,2014
MG,PMDB,891648,2014
MG,PMN,152518,2014
MG,PP,791551,2014
MG,PPL,15855,2014
MG,PPS,160587,2014
MG,PR,343798,2014
MG,PRB,238508,2014
MG,PROS,78479,2014
MG,PRP,77427,2014
MG,PRTB,5158,2014
MG,PSB,552555,2014
MG,PSC,215109,2014
MG,PSD,621933,2014
MG,PSDB,1411965,2014
MG,PSDC,76019,2014
MG,PSL,84112,2014
MG,PSOL,66870,2014
MG,PSTU,18648,2014
MG,PT,1869638,2014
MG,PT do B,417622,2014
MG,PTB,345317,2014
MG,PTC,82199,2014
MG,PTN,120020,2014
MG,PV,162031,2014
MG,SD,213162,2014
MS,DEM,68500,2014
MS,PC do B,2376,2014
MS,PDT,65677,2014
MS,PEN,944,2014
MS,PHS,8446,2014
MS,PMDB,355077,2014
MS,PMN,3093,2014
MS,PP,22981,2014
MS,PPL,848,2014
MS,PPS,7293,2014
MS,PR,37589,2014
MS,PRB,36364,2014
MS,PROS,16671,2014
MS,PRP,10051,2014
MS,PRTB,796,2014
MS,PSB,83995,2014
MS,PSC,12494,2014
MS,PSD,42153,2014
MS,PSDB,104356,2014
MS,PSDC,1782,2014
MS,PSL,5179,2014
MS,PSOL,5844,2014
MS,PSTU,1727,2014
MS,PT,319786,2014
MS,PT do B,3978,2014
MS,PTB,3050,2014
MS,PTC,7583,2014
MS,PTN,6157,2014
MS,PV,3346,2014
MS,SD,39525,2014
MT,DEM,3071,2014
MT,PC do B,3508,2014
MT,PDT,88693,2014
MT,PEN,6913,2014
MT,PHS,4078,2014
MT,PMDB,126218,2014
MT,PMN,6269,2014
MT,PP,94179,2014
MT,PPS,947,2014
MT,PR,90859,2014
MT,PRB,16208,2014
MT,PROS,109722,2014
MT,PRP,2182,2014
