ESTADOS,partido,cadeiras,ANO_ELEICAO,ambito
Rondônia,PMDB,5,1986,cadeira
Rondônia,PFL,3,1986,cadeira
Acre,PMDB,5,1986,cadeira
Acre,PFL,1,1986,cadeira
Acre,PDS,2,1986,cadeira
Amazonas,PMDB,3,1986,cadeira
Amazonas,PFL,3,1986,cadeira
Amazonas,PDT,1,1986,cadeira
Amazonas,PSB,1,1986,cadeira
Roraima,PFL,2,1986,cadeira
Roraima,PTB,2,1986,cadeira
Pará,PMDB,13,1986,cadeira
Pará,PFL,2,1986,cadeira
Pará,PDS,2,1986,cadeira
Amapá,PMDB,1,1986,cadeira
Amapá,PFL,3,1986,cadeira
Maranhão,PMDB,8,1986,cadeira
Maranhão,PFL,8,1986,cadeira
Maranhão,PDS,2,1986,cadeira
Piauí,PMDB,2,1986,cadeira
Piauí,PFL,5,1986,cadeira
Piauí,PDS,3,1986,cadeira
Ceará,PMDB,12,1986,cadeira
Ceará,PFL,6,1986,cadeira
Ceará,PDS,3,1986,cadeira
Ceará,PDT,1,1986,cadeira
R. G. do Norte,PMDB,4,1986,cadeira
R. G. do Norte,PFL,3,1986,cadeira
R. G. do Norte,PDS,1,1986,cadeira
Paraíba,PMDB,7,1986,cadeira
Paraíba,PFL,4,1986,cadeira
Paraíba,PDS,1,1986,cadeira
Pernambuco,PMDB,13,1986,cadeira
Pernambuco,PFL,11,1986,cadeira
Pernambuco,PCB,1,1986,cadeira
Alagoas,PMDB,4,1986,cadeira
Alagoas,PFL,4,1986,cadeira
Alagoas,PTB,1,1986,cadeira
Sergipe,PMDB,3,1986,cadeira
Sergipe,PFL,4,1986,cadeira
Sergipe,PDS,1,1986,cadeira
Bahia,PMDB,22,1986,cadeira
Bahia,PFL,14,1986,cadeira
Bahia,PCB,1,1986,cadeira
Bahia,PC do B,2,1986,cadeira
Minas Gerais,PMDB,35,1986,cadeira
Minas Gerais,PFL,10,1986,cadeira
Minas Gerais,PDS,3,1986,cadeira
Minas Gerais,PDT,1,1986,cadeira
Minas Gerais,PTB,1,1986,cadeira
Minas Gerais,PT,3,1986,cadeira
Espírito Santo,PMDB,7,1986,cadeira
Espírito Santo,PFL,2,1986,cadeira
Espírito Santo,PT,1,1986,cadeira
Rio de Janeiro,PMDB,13,1986,cadeira
Rio de Janeiro,PFL,7,1986,cadeira
Rio de Janeiro,PDS,1,1986,cadeira
Rio de Janeiro,PDT,13,1986,cadeira
Rio de Janeiro,PTB,3,1986,cadeira
Rio de Janeiro,PT,2,1986,cadeira
Rio de Janeiro,PL,5,1986,cadeira
Rio de Janeiro,PDC,1,1986,cadeira
Rio de Janeiro,PC do B,1,1986,cadeira
São Paulo,PMDB,28,1986,cadeira
São Paulo,PFL,6,1986,cadeira
São Paulo,PDS,4,1986,cadeira
São Paulo,PDT,2,1986,cadeira
São Paulo,PTB,9,1986,cadeira
São Paulo,PT,8,1986,cadeira
São Paulo,PL,1,1986,cadeira
São Paulo,PDC,1,1986,cadeira
São Paulo,PSC,1,1986,cadeira
Paraná,PMDB,24,1986,cadeira
Paraná,PFL,5,1986,cadeira
Paraná,PDT,1,1986,cadeira
Santa Catarina,PMDB,9,1986,cadeira
Santa Catarina,PFL,3,1986,cadeira
Santa Catarina,PDS,4,1986,cadeira
R. G. do Sul,PMDB,17,1986,cadeira
R. G. do Sul,PFL,2,1986,cadeira
R. G. do Sul,PDS,5,1986,cadeira
R. G. do Sul,PDT,5,1986,cadeira
R. G. do Sul,PT,2,1986,cadeira
M. G. do Sul,PMDB,4,1986,cadeira
M. G. do Sul,PFL,3,1986,cadeira
M. G. do Sul,PTB,1,1986,cadeira
Mato Grosso,PMDB,5,1986,cadeira
Mato Grosso,PFL,2,1986,cadeira
Mato Grosso,PDS,1,1986,cadeira
Goiás,PMDB,12,1986,cadeira
Goiás,PFL,2,1986,cadeira
Goiás,PDC,3,1986,cadeira
Distrito Federal,PMDB,4,1986,cadeira
Distrito Federal,PFL,3,1986,cadeira
Distrito Federal,PCB,1,1986,cadeira
Rondônia,PDT,1,1990,cadeira
Rondônia,PTB,7,1990,cadeira
Acre,PMDB,5,1990,cadeira
Acre,PDS,3,1990,cadeira
Amazonas,PMDB,2,1990,cadeira
Amazonas,PFL,2,1990,cadeira
Amazonas,PDT,1,1990,cadeira
Amazonas,PT,1,1990,cadeira
Amazonas,PDC,2,1990,cadeira
Roraima,PMDB,1,1990,cadeira
Roraima,PFL,1,1990,cadeira
Roraima,PDS,2,1990,cadeira
Roraima,PTB,3,1990,cadeira
Roraima,PDC,1,1990,cadeira
Pará,PMDB,6,1990,cadeira
Pará,PFL,1,1990,cadeira
Pará,PDT,1,1990,cadeira
Pará,PDS,2,1990,cadeira
Pará,PTB,4,1990,cadeira
Pará,PT,2,1990,cadeira
Pará,PC do B,1,1990,cadeira
Amapá,PFL,4,1990,cadeira
Amapá,PDT,1,1990,cadeira
Amapá,PTB,1,1990,cadeira
Amapá,PT,1,1990,cadeira
Amapá,PSC,1,1990,cadeira
Tocantins,PMDB,2,1990,cadeira
Tocantins,PRN,1,1990,cadeira
Tocantins,PSDB,1,1990,cadeira
Tocantins,PDC,4,1990,cadeira
Maranhão,PMDB,1,1990,cadeira
Maranhão,PFL,7,1990,cadeira
Maranhão,PDT,1,1990,cadeira
Maranhão,PDS,1,1990,cadeira
Maranhão,PRN,2,1990,cadeira
Maranhão,PSDB,1,1990,cadeira
Maranhão,PDC,3,1990,cadeira
Maranhão,PSB,1,1990,cadeira
Maranhão,PSC,1,1990,cadeira
Piauí,PMDB,2,1990,cadeira
Piauí,PFL,5,1990,cadeira
Piauí,PDS,2,1990,cadeira
Piauí,PSDB,1,1990,cadeira
Ceará,PMDB,4,1990,cadeira
Ceará,PFL,4,1990,cadeira
Ceará,PDT,2,1990,cadeira
Ceará,PDS,2,1990,cadeira
Ceará,PSDB,7,1990,cadeira
Ceará,PDC,1,1990,cadeira
Ceará,PSB,2,1990,cadeira
R. G. do Norte,PMDB,3,1990,cadeira
R. G. do Norte,PFL,3,1990,cadeira
R. G. do Norte,PRN,1,1990,cadeira
R. G. do Norte,PSDB,1,1990,cadeira
Paraíba,PMDB,4,1990,cadeira
Paraíba,PFL,3,1990,cadeira
Paraíba,PDT,3,1990,cadeira
Paraíba,PRN,2,1990,cadeira
Pernambuco,PMDB,4,1990,cadeira
Pernambuco,PFL,11,1990,cadeira
Pernambuco,PRN,3,1990,cadeira
Pernambuco,PSB,5,1990,cadeira
Pernambuco,PC do B,1,1990,cadeira
Pernambuco,PCB,1,1990,cadeira
Alagoas,PFL,1,1990,cadeira
Alagoas,PDT,1,1990,cadeira
Alagoas,PRN,2,1990,cadeira
Alagoas,PTB,1,1990,cadeira
Alagoas,PSC,4,1990,cadeira
Sergipe,PFL,4,1990,cadeira
Sergipe,PDS,2,1990,cadeira
Sergipe,PRN,1,1990,cadeira
Sergipe,PMN,1,1990,cadeira
Bahia,PMDB,8,1990,cadeira
Bahia,PFL,11,1990,cadeira
Bahia,PDT,4,1990,cadeira
Bahia,PDS,1,1990,cadeira
Bahia,PRN,3,1990,cadeira
Bahia,PTB,2,1990,cadeira
Bahia,PSDB,2,1990,cadeira
Bahia,PT,2,1990,cadeira
Bahia,PDC,3,1990,cadeira
Bahia,PL,1,1990,cadeira
Bahia,PSB,1,1990,cadeira
Bahia,PC do B,1,1990,cadeira
Minas Gerais,PMDB,14,1990,cadeira
Minas Gerais,PFL,6,1990,cadeira
Minas Gerais,PDS,2,1990,cadeira
Minas Gerais,PRN,6,1990,cadeira
Minas Gerais,PTB,3,1990,cadeira
Minas Gerais,PSDB,6,1990,cadeira
Minas Gerais,PT,6,1990,cadeira
Minas Gerais,PDC,1,1990,cadeira
Minas Gerais,PL,4,1990,cadeira
Minas Gerais,PSB,1,1990,cadeira
Minas Gerais,PRS,4,1990,cadeira
Espirito Santo,PMDB,6,1990,cadeira
Espirito Santo,PSDB,3,1990,cadeira
Espirito Santo,PL,1,1990,cadeira
Rio de Janeiro,PMDB,2,1990,cadeira
Rio de Janeiro,PFL,5,1990,cadeira
Rio de Janeiro,PDT,19,1990,cadeira
Rio de Janeiro,PDS,2,1990,cadeira
Rio de Janeiro,PRN,2,1990,cadeira
Rio de Janeiro,PTB,4,1990,cadeira
Rio de Janeiro,PSDB,1,1990,cadeira
Rio de Janeiro,PT,3,1990,cadeira
Rio de Janeiro,PDC,2,1990,cadeira
Rio de Janeiro,PL,2,1990,cadeira
Rio de Janeiro,PSB,1,1990,cadeira
Rio de Janeiro,PC do B,1,1990,cadeira
Rio de Janeiro,PCB,1,1990,cadeira
Rio de Janeiro,PTR,1,1990,cadeira
São Paulo,PMDB,12,1990,cadeira
São Paulo,PFL,1,1990,cadeira
São Paulo,PDT,2,1990,cadeira
São Paulo,PDS,7,1990,cadeira
São Paulo,PRN,6,1990,cadeira
São Paulo,PTB,6,1990,cadeira
São Paulo,PSDB,9,1990,cadeira
São Paulo,PT,10,1990,cadeira
São Paulo,PDC,1,1990,cadeira
São Paulo,PL,5,1990,cadeira
São Paulo,PC do B,1,1990,cadeira
Paraná,PMDB,7,1990,cadeira
Paraná,PFL,4,1990,cadeira
Paraná,PDT,2,1990,cadeira
Paraná,PRN,8,1990,cadeira
Paraná,PTB,2,1990,cadeira
Paraná,PSDB,4,1990,cadeira
Paraná,PT,3,1990,cadeira
Santa Catarina,PMDB,5,1990,cadeira
Santa Catarina,PFL,3,1990,cadeira
Santa Catarina,PDT,1,1990,cadeira
Santa Catarina,PDS,5,1990,cadeira
Santa Catarina,PT,1,1990,cadeira
Santa Catarina,PL,1,1990,cadeira
R. G. do Sul,PMDB,9,1990,cadeira
R. G. do Sul,PFL,1,1990,cadeira
R. G. do Sul,PDT,7,1990,cadeira
R. G. do Sul,PDS,9,1990,cadeira
R. G. do Sul,PSDB,1,1990,cadeira
R. G. do Sul,PT,4,1990,cadeira
M. G. do Sul,PMDB,1,1990,cadeira
M. G. do Sul,PFL,1,1990,cadeira
M. G. do Sul,PRN,1,1990,cadeira
M. G. do Sul,PTB,3,1990,cadeira
M. G. do Sul,PST,2,1990,cadeira
Mato Grosso,PFL,3,1990,cadeira
Mato Grosso,PDS,1,1990,cadeira
Mato Grosso,PTB,2,1990,cadeira
Mato Grosso,PL,2,1990,cadeira
Goiás,PMDB,10,1990,cadeira
Goiás,PDS,1,1990,cadeira
Goiás,PRN,1,1990,cadeira
Goiás,PDC,4,1990,cadeira
Goiás,PSD,1,1990,cadeira
Distrito Federal,PFL,2,1990,cadeira
Distrito Federal,PRN,1,1990,cadeira
Distrito Federal,PSDB,1,1990,cadeira
Distrito Federal,PT,2,1990,cadeira
Distrito Federal,PCB,1,1990,cadeira
Distrito Federal,PTR,1,1990,cadeira
Rondônia,PMDB,1,1994,cadeira
Rondônia,PSDB,3,1994,cadeira
Rondônia,PP,2,1994,cadeira
Rondônia,PDT,1,1994,cadeira
Rondônia,PL,1,1994,cadeira
Acre,PMDB,4,1994,cadeira
Acre,PPR,3,1994,cadeira
Acre,PP,1,1994,cadeira
Amazonas,PMDB,3,1994,cadeira
Amazonas,PFL,1,1994,cadeira
Amazonas,PSDB,1,1994,cadeira
Amazonas,PPR,3,1994,cadeira
Roraima,PFL,1,1994,cadeira
Roraima,PSDB,1,1994,cadeira
Roraima,PPR,1,1994,cadeira
Roraima,PTB,4,1994,cadeira
Roraima,PSC,1,1994,cadeira
Pará,PMDB,7,1994,cadeira
Pará,PFL,1,1994,cadeira
Pará,PPR,4,1994,cadeira
Pará,PT,2,1994,cadeira
Pará,PDT,1,1994,cadeira
Pará,PTB,1,1994,cadeira
Pará,PC do B,1,1994,cadeira
Amapá,PFL,3,1994,cadeira
Amapá,PPR,1,1994,cadeira
Amapá,PP,1,1994,cadeira
Amapá,PTB,1,1994,cadeira
Amapá,PSB,2,1994,cadeira
Tocantins,PMDB,2,1994,cadeira
Tocantins,PFL,2,1994,cadeira
Tocantins,PPR,2,1994,cadeira
Tocantins,PP,2,1994,cadeira
Maranhão,PMDB,5,1994,cadeira
Maranhão,PFL,7,1994,cadeira
Maranhão,PSDB,2,1994,cadeira
Maranhão,PT,1,1994,cadeira
Maranhão,PDT,1,1994,cadeira
Maranhão,PSB,1,1994,cadeira
Maranhão,PSC,1,1994,cadeira
Piauí,PMDB,2,1994,cadeira
Piauí,PFL,5,1994,cadeira
Piauí,PPR,2,1994,cadeira
Piauí,PP,1,1994,cadeira
Ceará,PMDB,5,1994,cadeira
Ceará,PFL,2,1994,cadeira
Ceará,PSDB,11,1994,cadeira
Ceará,PT,1,1994,cadeira
Ceará,PP,2,1994,cadeira
Ceará,PC do B,1,1994,cadeira
R. G. do Norte,PMDB,2,1994,cadeira
R. G. do Norte,PFL,5,1994,cadeira
R. G. do Norte,PSDB,1,1994,cadeira
Paraíba,PMDB,7,1994,cadeira
Paraíba,PFL,3,1994,cadeira
Paraíba,PPR,1,1994,cadeira
Paraíba,PDT,1,1994,cadeira
Pernambuco,PFL,11,1994,cadeira
Pernambuco,PSDB,1,1994,cadeira
Pernambuco,PT,2,1994,cadeira
Pernambuco,PP,1,1994,cadeira
Pernambuco,PDT,2,1994,cadeira
Pernambuco,PSB,7,1994,cadeira
Pernambuco,PMN,1,1994,cadeira
Alagoas,PMDB,1,1994,cadeira
Alagoas,PFL,1,1994,cadeira
Alagoas,PSDB,2,1994,cadeira
Alagoas,PPR,1,1994,cadeira
Alagoas,PP,1,1994,cadeira
Alagoas,PTB,1,1994,cadeira
Alagoas,PSD,1,1994,cadeira
Alagoas,PSC,1,1994,cadeira
Sergipe,PMDB,2,1994,cadeira
Sergipe,PFL,1,1994,cadeira
Sergipe,PPR,2,1994,cadeira
Sergipe,PT,1,1994,cadeira
Sergipe,PMN,2,1994,cadeira
Bahia,PMDB,6,1994,cadeira
Bahia,PFL,16,1994,cadeira
Bahia,PSDB,4,1994,cadeira
Bahia,PPR,1,1994,cadeira
Bahia,PT,2,1994,cadeira
Bahia,PP,1,1994,cadeira
Bahia,PDT,3,1994,cadeira
Bahia,PTB,1,1994,cadeira
Bahia,PSB,2,1994,cadeira
Bahia,PL,2,1994,cadeira
Bahia,PC do B,1,1994,cadeira
Minas Gerais,PMDB,11,1994,cadeira
Minas Gerais,PFL,10,1994,cadeira
Minas Gerais,PSDB,8,1994,cadeira
Minas Gerais,PPR,1,1994,cadeira
Minas Gerais,PT,6,1994,cadeira
Minas Gerais,PP,6,1994,cadeira
Minas Gerais,PDT,1,1994,cadeira
Minas Gerais,PTB,7,1994,cadeira
Minas Gerais,PL,1,1994,cadeira
Minas Gerais,PC do B,1,1994,cadeira
Minas Gerais,PMN,1,1994,cadeira
Espirito Santo,PMDB,3,1994,cadeira
Espirito Santo,PSDB,2,1994,cadeira
Espirito Santo,PT,1,1994,cadeira
Espirito Santo,PDT,2,1994,cadeira
Espirito Santo,PTB,1,1994,cadeira
Espirito Santo,PSB,1,1994,cadeira
Rio de Janeiro,PMDB,4,1994,cadeira
Rio de Janeiro,PFL,4,1994,cadeira
Rio de Janeiro,PSDB,6,1994,cadeira
Rio de Janeiro,PPR,6,1994,cadeira
Rio de Janeiro,PT,3,1994,cadeira
Rio de Janeiro,PP,3,1994,cadeira
Rio de Janeiro,PDT,8,1994,cadeira
Rio de Janeiro,PTB,3,1994,cadeira
Rio de Janeiro,PSB,2,1994,cadeira
Rio de Janeiro,PL,3,1994,cadeira
Rio de Janeiro,PC do B,2,1994,cadeira
Rio de Janeiro,PPS,1,1994,cadeira
Rio de Janeiro,PV,1,1994,cadeira
São Paulo,PMDB,14,1994,cadeira
São Paulo,PFL,3,1994,cadeira
São Paulo,PSDB,15,1994,cadeira
São Paulo,PPR,8,1994,cadeira
São Paulo,PT,14,1994,cadeira
São Paulo,PP,1,1994,cadeira
São Paulo,PDT,2,1994,cadeira
São Paulo,PTB,3,1994,cadeira
São Paulo,PSB,1,1994,cadeira
São Paulo,PL,5,1994,cadeira
São Paulo,PC do B,1,1994,cadeira
São Paulo,PSD,2,1994,cadeira
São Paulo,PRP,1,1994,cadeira
Paraná,PMDB,4,1994,cadeira
Paraná,PFL,6,1994,cadeira
Paraná,PSDB,1,1994,cadeira
Paraná,PPR,2,1994,cadeira
Paraná,PT,3,1994,cadeira
Paraná,PP,6,1994,cadeira
Paraná,PDT,3,1994,cadeira
Paraná,PTB,4,1994,cadeira
Paraná,PC do B,1,1994,cadeira
Santa Catarina,PMDB,5,1994,cadeira
Santa Catarina,PFL,3,1994,cadeira
Santa Catarina,PPR,4,1994,cadeira
Santa Catarina,PT,2,1994,cadeira
Santa Catarina,PDT,2,1994,cadeira
R. G. do Sul,PMDB,8,1994,cadeira
R. G. do Sul,PFL,1,1994,cadeira
R. G. do Sul,PSDB,2,1994,cadeira
R. G. do Sul,PPR,6,1994,cadeira
R. G. do Sul,PT,7,1994,cadeira
R. G. do Sul,PDT,5,1994,cadeira
R. G. do Sul,PTB,2,1994,cadeira
M. G. do Sul,PMDB,3,1994,cadeira
M. G. do Sul,PFL,1,1994,cadeira
M. G. do Sul,PSDB,1,1994,cadeira
M. G. do Sul,PP,1,1994,cadeira
M. G. do Sul,PDT,1,1994,cadeira
M. G. do Sul,PTB,1,1994,cadeira
Mato Grosso,PMDB,1,1994,cadeira
Mato Grosso,PSDB,1,1994,cadeira
Mato Grosso,PPR,1,1994,cadeira
Mato Grosso,PT,1,1994,cadeira
Mato Grosso,PP,1,1994,cadeira
Mato Grosso,PDT,1,1994,cadeira
Mato Grosso,PTB,1,1994,cadeira
Mato Grosso,PL,1,1994,cadeira
Goiás,PMDB,7,1994,cadeira
Goiás,PFL,1,1994,cadeira
Goiás,PSDB,1,1994,cadeira
Goiás,PPR,2,1994,cadeira
Goiás,PT,1,1994,cadeira
Goiás,PP,2,1994,cadeira
Goiás,PTB,1,1994,cadeira
Goiás,PC do B,1,1994,cadeira
Goiás,PRN,1,1994,cadeira
Distrito Federal,PFL,1,1994,cadeira
Distrito Federal,PT,2,1994,cadeira
Distrito Federal,PP,3,1994,cadeira
Distrito Federal,PC do B,1,1994,cadeira
Distrito Federal,PPS,1,1994,cadeira
Rondônia,PFL,2,1998,cadeira
Rondônia,PSDB,2,1998,cadeira
Rondônia,PMDB,1,1998,cadeira
Rondônia,PPB,NA,1998,cadeira
Rondônia,PT,NA,1998,cadeira
Rondônia,PTB,1,1998,cadeira
Rondônia,PDT,2,1998,cadeira
Rondônia,PSB,NA,1998,cadeira
Rondônia,PL,NA,1998,cadeira
Rondônia,PC do B,NA,1998,cadeira
Rondônia,PMN,NA,1998,cadeira
Rondônia,PSD,NA,1998,cadeira
Rondônia,PPS,NA,1998,cadeira
Rondônia,PSC,NA,1998,cadeira
Rondônia,PST,NA,1998,cadeira
Rondônia,PV,NA,1998,cadeira
Rondônia,PSL,NA,1998,cadeira
Rondônia,PRONA,NA,1998,cadeira
Acre,PFL,3,1998,cadeira
Acre,PSDB,NA,1998,cadeira
Acre,PMDB,1,1998,cadeira
Acre,PPB,1,1998,cadeira
Acre,PT,2,1998,cadeira
Acre,PTB,NA,1998,cadeira
Acre,PDT,1,1998,cadeira
Acre,PSB,NA,1998,cadeira
Acre,PL,NA,1998,cadeira
Acre,PC do B,NA,1998,cadeira
Acre,PMN,NA,1998,cadeira
Acre,PSD,NA,1998,cadeira
Acre,PPS,NA,1998,cadeira
Acre,PSC,NA,1998,cadeira
Acre,PST,NA,1998,cadeira
Acre,PV,NA,1998,cadeira
Acre,PSL,NA,1998,cadeira
Acre,PRONA,NA,1998,cadeira
Amazonas,PFL,4,1998,cadeira
Amazonas,PSDB,1,1998,cadeira
Amazonas,PMDB,NA,1998,cadeira
Amazonas,PPB,1,1998,cadeira
Amazonas,PT,NA,1998,cadeira
Amazonas,PTB,NA,1998,cadeira
Amazonas,PDT,NA,1998,cadeira
Amazonas,PSB,NA,1998,cadeira
Amazonas,PL,1,1998,cadeira
Amazonas,PC do B,1,1998,cadeira
Amazonas,PMN,NA,1998,cadeira
Amazonas,PSD,NA,1998,cadeira
Amazonas,PPS,NA,1998,cadeira
Amazonas,PSC,NA,1998,cadeira
Amazonas,PST,NA,1998,cadeira
Amazonas,PV,NA,1998,cadeira
Amazonas,PSL,NA,1998,cadeira
Amazonas,PRONA,NA,1998,cadeira
Roraima,PFL,NA,1998,cadeira
Roraima,PSDB,2,1998,cadeira
Roraima,PMDB,1,1998,cadeira
Roraima,PPB,4,1998,cadeira
Roraima,PT,NA,1998,cadeira
Roraima,PTB,1,1998,cadeira
Roraima,PDT,NA,1998,cadeira
Roraima,PSB,NA,1998,cadeira
Roraima,PL,NA,1998,cadeira
Roraima,PC do B,NA,1998,cadeira
Roraima,PMN,NA,1998,cadeira
Roraima,PSD,NA,1998,cadeira
Roraima,PPS,NA,1998,cadeira
Roraima,PSC,NA,1998,cadeira
Roraima,PST,NA,1998,cadeira
Roraima,PV,NA,1998,cadeira
Roraima,PSL,NA,1998,cadeira
Roraima,PRONA,NA,1998,cadeira
Pará,PFL,3,1998,cadeira
Pará,PSDB,4,1998,cadeira
Pará,PMDB,4,1998,cadeira
Pará,PPB,1,1998,cadeira
Pará,PT,3,1998,cadeira
Pará,PTB,1,1998,cadeira
Pará,PDT,1,1998,cadeira
Pará,PSB,NA,1998,cadeira
Pará,PL,NA,1998,cadeira
Pará,PC do B,NA,1998,cadeira
Pará,PMN,NA,1998,cadeira
Pará,PSD,NA,1998,cadeira
Pará,PPS,NA,1998,cadeira
Pará,PSC,NA,1998,cadeira
Pará,PST,NA,1998,cadeira
Pará,PV,NA,1998,cadeira
Pará,PSL,NA,1998,cadeira
Pará,PRONA,NA,1998,cadeira
Amapá,PFL,2,1998,cadeira
Amapá,PSDB,3,1998,cadeira
Amapá,PMDB,1,1998,cadeira
Amapá,PPB,NA,1998,cadeira
Amapá,PT,NA,1998,cadeira
Amapá,PTB,1,1998,cadeira
Amapá,PDT,NA,1998,cadeira
Amapá,PSB,1,1998,cadeira
Amapá,PL,NA,1998,cadeira
Amapá,PC do B,NA,1998,cadeira
Amapá,PMN,NA,1998,cadeira
Amapá,PSD,NA,1998,cadeira
Amapá,PPS,NA,1998,cadeira
Amapá,PSC,NA,1998,cadeira
Amapá,PST,NA,1998,cadeira
Amapá,PV,NA,1998,cadeira
Amapá,PSL,NA,1998,cadeira
Amapá,PRONA,NA,1998,cadeira
Tocantins,PFL,3,1998,cadeira
Tocantins,PSDB,1,1998,cadeira
Tocantins,PMDB,2,1998,cadeira
Tocantins,PPB,2,1998,cadeira
Tocantins,PT,NA,1998,cadeira
Tocantins,PTB,NA,1998,cadeira
Tocantins,PDT,NA,1998,cadeira
Tocantins,PSB,NA,1998,cadeira
Tocantins,PL,NA,1998,cadeira
Tocantins,PC do B,NA,1998,cadeira
Tocantins,PMN,NA,1998,cadeira
Tocantins,PSD,NA,1998,cadeira
Tocantins,PPS,NA,1998,cadeira
Tocantins,PSC,NA,1998,cadeira
Tocantins,PST,NA,1998,cadeira
Tocantins,PV,NA,1998,cadeira
Tocantins,PSL,NA,1998,cadeira
Tocantins,PRONA,NA,1998,cadeira
Maranhão,PFL,6,1998,cadeira
Maranhão,PSDB,3,1998,cadeira
Maranhão,PMDB,3,1998,cadeira
Maranhão,PPB,NA,1998,cadeira
Maranhão,PT,NA,1998,cadeira
Maranhão,PTB,NA,1998,cadeira
Maranhão,PDT,1,1998,cadeira
Maranhão,PSB,1,1998,cadeira
Maranhão,PL,2,1998,cadeira
Maranhão,PC do B,NA,1998,cadeira
Maranhão,PMN,NA,1998,cadeira
Maranhão,PSD,1,1998,cadeira
Maranhão,PPS,NA,1998,cadeira
Maranhão,PSC,1,1998,cadeira
Maranhão,PST,NA,1998,cadeira
Maranhão,PV,NA,1998,cadeira
Maranhão,PSL,NA,1998,cadeira
Maranhão,PRONA,NA,1998,cadeira
Piauí,PFL,5,1998,cadeira
Piauí,PSDB,1,1998,cadeira
Piauí,PMDB,3,1998,cadeira
Piauí,PPB,NA,1998,cadeira
Piauí,PT,1,1998,cadeira
Piauí,PTB,NA,1998,cadeira
Piauí,PDT,NA,1998,cadeira
Piauí,PSB,NA,1998,cadeira
Piauí,PL,NA,1998,cadeira
Piauí,PC do B,NA,1998,cadeira
Piauí,PMN,NA,1998,cadeira
Piauí,PSD,NA,1998,cadeira
Piauí,PPS,NA,1998,cadeira
Piauí,PSC,NA,1998,cadeira
Piauí,PST,NA,1998,cadeira
Piauí,PV,NA,1998,cadeira
Piauí,PSL,NA,1998,cadeira
Piauí,PRONA,NA,1998,cadeira
Ceará,PFL,1,1998,cadeira
Ceará,PSDB,12,1998,cadeira
Ceará,PMDB,5,1998,cadeira
Ceará,PPB,1,1998,cadeira
Ceará,PT,1,1998,cadeira
Ceará,PTB,NA,1998,cadeira
Ceará,PDT,NA,1998,cadeira
Ceará,PSB,1,1998,cadeira
Ceará,PL,NA,1998,cadeira
Ceará,PC do B,1,1998,cadeira
Ceará,PMN,NA,1998,cadeira
Ceará,PSD,NA,1998,cadeira
Ceará,PPS,NA,1998,cadeira
Ceará,PSC,NA,1998,cadeira
Ceará,PST,NA,1998,cadeira
Ceará,PV,NA,1998,cadeira
Ceará,PSL,NA,1998,cadeira
Ceará,PRONA,NA,1998,cadeira
R. G. do Norte,PFL,3,1998,cadeira
R. G. do Norte,PSDB,NA,1998,cadeira
R. G. do Norte,PMDB,4,1998,cadeira
R. G. do Norte,PPB,1,1998,cadeira
R. G. do Norte,PT,NA,1998,cadeira
R. G. do Norte,PTB,NA,1998,cadeira
R. G. do Norte,PDT,NA,1998,cadeira
R. G. do Norte,PSB,NA,1998,cadeira
R. G. do Norte,PL,NA,1998,cadeira
R. G. do Norte,PC do B,NA,1998,cadeira
R. G. do Norte,PMN,NA,1998,cadeira
R. G. do Norte,PSD,NA,1998,cadeira
R. G. do Norte,PPS,NA,1998,cadeira
R. G. do Norte,PSC,NA,1998,cadeira
R. G. do Norte,PST,NA,1998,cadeira
R. G. do Norte,PV,NA,1998,cadeira
R. G. do Norte,PSL,NA,1998,cadeira
R. G. do Norte,PRONA,NA,1998,cadeira
Paraíba,PFL,3,1998,cadeira
Paraíba,PSDB,1,1998,cadeira
Paraíba,PMDB,5,1998,cadeira
Paraíba,PPB,1,1998,cadeira
Paraíba,PT,NA,1998,cadeira
Paraíba,PTB,1,1998,cadeira
Paraíba,PDT,NA,1998,cadeira
Paraíba,PSB,1,1998,cadeira
Paraíba,PL,NA,1998,cadeira
Paraíba,PC do B,NA,1998,cadeira
Paraíba,PMN,NA,1998,cadeira
Paraíba,PSD,NA,1998,cadeira
Paraíba,PPS,NA,1998,cadeira
Paraíba,PSC,NA,1998,cadeira
Paraíba,PST,NA,1998,cadeira
Paraíba,PV,NA,1998,cadeira
Paraíba,PSL,NA,1998,cadeira
Paraíba,PRONA,NA,1998,cadeira
Pernambuco,PFL,8,1998,cadeira
Pernambuco,PSDB,1,1998,cadeira
Pernambuco,PMDB,3,1998,cadeira
Pernambuco,PPB,2,1998,cadeira
Pernambuco,PT,1,1998,cadeira
Pernambuco,PTB,1,1998,cadeira
Pernambuco,PDT,NA,1998,cadeira
Pernambuco,PSB,8,1998,cadeira
Pernambuco,PL,NA,1998,cadeira
Pernambuco,PC do B,NA,1998,cadeira
Pernambuco,PMN,NA,1998,cadeira
Pernambuco,PSD,NA,1998,cadeira
Pernambuco,PPS,NA,1998,cadeira
Pernambuco,PSC,NA,1998,cadeira
Pernambuco,PST,NA,1998,cadeira
Pernambuco,PV,NA,1998,cadeira
Pernambuco,PSL,1,1998,cadeira
Pernambuco,PRONA,NA,1998,cadeira
Alagoas,PFL,1,1998,cadeira
Alagoas,PSDB,2,1998,cadeira
Alagoas,PMDB,1,1998,cadeira
Alagoas,PPB,NA,1998,cadeira
