"ANO_ELEICAO","NUM_TURNO","UF","DESCRICAO_CARGO","NUMERO_PARTIDO","SIGLA_PARTIDO","QTDE_VOTOS"
"2018","1","PI","DEPUTADO FEDERAL","36","PTC","74752"
"2002","1","PI","DEPUTADO FEDERAL","36","PTC","1862"
"2010","1","PI","DEPUTADO FEDERAL","36","PTC","4584"
"2006","1","PI","DEPUTADO FEDERAL","36","PTC","763"
"2014","1","PI","DEPUTADO FEDERAL","36","PTC","3157"
"2010","1","PI","DEPUTADO FEDERAL","19","PTN","314"
"2002","1","PI","DEPUTADO FEDERAL","19","PTN","367"
"2014","1","PI","DEPUTADO FEDERAL","19","PTN","577"
"2006","1","PI","DEPUTADO FEDERAL","43","PV","13027"
"2014","1","PI","DEPUTADO FEDERAL","43","PV","6149"
"2018","1","PI","DEPUTADO FEDERAL","43","PV","13865"
"1998","1","PI","DEPUTADO FEDERAL","43","PV","118"
"2010","1","PI","DEPUTADO FEDERAL","43","PV","5984"
"2002","1","PI","DEPUTADO FEDERAL","43","PV","2161"
"2018","1","PI","DEPUTADO FEDERAL","18","REDE","5952"
"2014","1","PI","DEPUTADO FEDERAL","77","SD","31275"
"2018","1","PI","DEPUTADO FEDERAL","77","SOLIDARIEDADE","28330"
"2018","1","PR","DEPUTADO FEDERAL","70","AVANTE","34620"
"2018","1","PR","DEPUTADO FEDERAL","27","DC","5162"
"2014","1","PR","DEPUTADO FEDERAL","25","DEM","106606"
"2010","1","PR","DEPUTADO FEDERAL","25","DEM","338816"
"2018","1","PR","DEPUTADO FEDERAL","25","DEM","144392"
"2018","1","PR","DEPUTADO FEDERAL","15","MDB","307598"
"2018","1","PR","DEPUTADO FEDERAL","30","NOVO","145637"
"2002","1","PR","DEPUTADO FEDERAL","26","PAN","2223"
"1998","1","PR","DEPUTADO FEDERAL","26","PAN","2323"
"2006","1","PR","DEPUTADO FEDERAL","26","PAN","1134"
"2018","1","PR","DEPUTADO FEDERAL","51","PATRI","7882"
"1998","1","PR","DEPUTADO FEDERAL","65","PC do B","30919"
"2010","1","PR","DEPUTADO FEDERAL","65","PC do B","77345"
"2014","1","PR","DEPUTADO FEDERAL","65","PC do B","116641"
"2018","1","PR","DEPUTADO FEDERAL","65","PC do B","17389"
"2002","1","PR","DEPUTADO FEDERAL","65","PC do B","25262"
"2006","1","PR","DEPUTADO FEDERAL","65","PC do B","64063"
"2018","1","PR","DEPUTADO FEDERAL","21","PCB","1566"
"2010","1","PR","DEPUTADO FEDERAL","21","PCB","3059"
"2002","1","PR","DEPUTADO FEDERAL","21","PCB","3776"
"1998","1","PR","DEPUTADO FEDERAL","21","PCB","1357"
"2014","1","PR","DEPUTADO FEDERAL","21","PCB","4590"
"2006","1","PR","DEPUTADO FEDERAL","21","PCB","3761"
"2006","1","PR","DEPUTADO FEDERAL","29","PCO","827"
"2018","1","PR","DEPUTADO FEDERAL","29","PCO","432"
"2018","1","PR","DEPUTADO FEDERAL","12","PDT","216186"
"1998","1","PR","DEPUTADO FEDERAL","12","PDT","200333"
"2002","1","PR","DEPUTADO FEDERAL","12","PDT","492222"
"2006","1","PR","DEPUTADO FEDERAL","12","PDT","268821"
"2010","1","PR","DEPUTADO FEDERAL","12","PDT","167378"
"2014","1","PR","DEPUTADO FEDERAL","12","PDT","67609"
"2014","1","PR","DEPUTADO FEDERAL","51","PEN","8328"
"2002","1","PR","DEPUTADO FEDERAL","25","PFL","363127"
"1998","1","PR","DEPUTADO FEDERAL","25","PFL","881378"
"2006","1","PR","DEPUTADO FEDERAL","25","PFL","563986"
"2002","1","PR","DEPUTADO FEDERAL","30","PGT","2375"
"2018","1","PR","DEPUTADO FEDERAL","31","PHS","85967"
"2002","1","PR","DEPUTADO FEDERAL","31","PHS","33468"
"2010","1","PR","DEPUTADO FEDERAL","31","PHS","72005"
"2014","1","PR","DEPUTADO FEDERAL","31","PHS","94179"
"2006","1","PR","DEPUTADO FEDERAL","31","PHS","21027"
"1998","1","PR","DEPUTADO FEDERAL","22","PL","6537"
"2006","1","PR","DEPUTADO FEDERAL","22","PL","246682"
"2002","1","PR","DEPUTADO FEDERAL","22","PL","119490"
"2018","1","PR","DEPUTADO FEDERAL","35","PMB","2220"
"2014","1","PR","DEPUTADO FEDERAL","15","PMDB","747306"
"1998","1","PR","DEPUTADO FEDERAL","15","PMDB","500040"
"2010","1","PR","DEPUTADO FEDERAL","15","PMDB","987388"
"2002","1","PR","DEPUTADO FEDERAL","15","PMDB","986268"
"2006","1","PR","DEPUTADO FEDERAL","15","PMDB","1246931"
"2002","1","PR","DEPUTADO FEDERAL","33","PMN","9586"
"1998","1","PR","DEPUTADO FEDERAL","33","PMN","5984"
"2006","1","PR","DEPUTADO FEDERAL","33","PMN","23388"
"2010","1","PR","DEPUTADO FEDERAL","33","PMN","38586"
"2014","1","PR","DEPUTADO FEDERAL","33","PMN","4312"
"2018","1","PR","DEPUTADO FEDERAL","33","PMN","38549"
"2018","1","PR","DEPUTADO FEDERAL","19","PODE","183485"
"2010","1","PR","DEPUTADO FEDERAL","11","PP","417418"
"2014","1","PR","DEPUTADO FEDERAL","11","PP","521540"
"2018","1","PR","DEPUTADO FEDERAL","11","PP","351575"
"2006","1","PR","DEPUTADO FEDERAL","11","PP","380327"
"2002","1","PR","DEPUTADO FEDERAL","11","PPB","477276"
"1998","1","PR","DEPUTADO FEDERAL","11","PPB","658809"
"2018","1","PR","DEPUTADO FEDERAL","54","PPL","63165"
"2014","1","PR","DEPUTADO FEDERAL","54","PPL","6915"
"2018","1","PR","DEPUTADO FEDERAL","23","PPS","92685"
"2014","1","PR","DEPUTADO FEDERAL","23","PPS","263128"
"2010","1","PR","DEPUTADO FEDERAL","23","PPS","356437"
"2006","1","PR","DEPUTADO FEDERAL","23","PPS","620025"
"1998","1","PR","DEPUTADO FEDERAL","23","PPS","8231"
"2002","1","PR","DEPUTADO FEDERAL","23","PPS","307478"
"2010","1","PR","DEPUTADO FEDERAL","22","PR","237253"
"2014","1","PR","DEPUTADO FEDERAL","22","PR","279572"
"2018","1","PR","DEPUTADO FEDERAL","22","PR","301458"
"2010","1","PR","DEPUTADO FEDERAL","10","PRB","72589"
"2018","1","PR","DEPUTADO FEDERAL","10","PRB","282068"
"2006","1","PR","DEPUTADO FEDERAL","10","PRB","6492"
"2014","1","PR","DEPUTADO FEDERAL","10","PRB","68186"
"1998","1","PR","DEPUTADO FEDERAL","36","PRN","754"
"1998","1","PR","DEPUTADO FEDERAL","56","PRONA","46798"
"2002","1","PR","DEPUTADO FEDERAL","56","PRONA","5939"
"2006","1","PR","DEPUTADO FEDERAL","56","PRONA","20803"
"2018","1","PR","DEPUTADO FEDERAL","90","PROS","172093"
"2014","1","PR","DEPUTADO FEDERAL","90","PROS","3215"
"2014","1","PR","DEPUTADO FEDERAL","44","PRP","7031"
"2010","1","PR","DEPUTADO FEDERAL","44","PRP","20252"
"1998","1","PR","DEPUTADO FEDERAL","44","PRP","3369"
"2018","1","PR","DEPUTADO FEDERAL","44","PRP","8135"
"2002","1","PR","DEPUTADO FEDERAL","44","PRP","19223"
"2002","1","PR","DEPUTADO FEDERAL","28","PRTB","14555"
"2014","1","PR","DEPUTADO FEDERAL","28","PRTB","3873"
"1998","1","PR","DEPUTADO FEDERAL","28","PRTB","999"
"2010","1","PR","DEPUTADO FEDERAL","28","PRTB","3358"
"2006","1","PR","DEPUTADO FEDERAL","28","PRTB","5809"
"2018","1","PR","DEPUTADO FEDERAL","28","PRTB","36642"
"1998","1","PR","DEPUTADO FEDERAL","40","PSB","55156"
"2006","1","PR","DEPUTADO FEDERAL","40","PSB","33356"
"2018","1","PR","DEPUTADO FEDERAL","40","PSB","306505"
"2002","1","PR","DEPUTADO FEDERAL","40","PSB","111805"
"2014","1","PR","DEPUTADO FEDERAL","40","PSB","354244"
"2010","1","PR","DEPUTADO FEDERAL","40","PSB","244500"
"1998","1","PR","DEPUTADO FEDERAL","20","PSC","25295"
"2002","1","PR","DEPUTADO FEDERAL","20","PSC","44634"
"2014","1","PR","DEPUTADO FEDERAL","20","PSC","495658"
"2006","1","PR","DEPUTADO FEDERAL","20","PSC","16262"
"2018","1","PR","DEPUTADO FEDERAL","20","PSC","196590"
"2010","1","PR","DEPUTADO FEDERAL","20","PSC","715784"
"2018","1","PR","DEPUTADO FEDERAL","55","PSD","937446"
"2014","1","PR","DEPUTADO FEDERAL","55","PSD","232398"
"1998","1","PR","DEPUTADO FEDERAL","41","PSD","2090"
"2002","1","PR","DEPUTADO FEDERAL","41","PSD","5807"
"2002","1","PR","DEPUTADO FEDERAL","45","PSDB","732984"
"2018","1","PR","DEPUTADO FEDERAL","45","PSDB","210785"
"2010","1","PR","DEPUTADO FEDERAL","45","PSDB","681350"
"2014","1","PR","DEPUTADO FEDERAL","45","PSDB","529384"
"2006","1","PR","DEPUTADO FEDERAL","45","PSDB","712088"
"1998","1","PR","DEPUTADO FEDERAL","45","PSDB","621837"
"2014","1","PR","DEPUTADO FEDERAL","27","PSDC","77145"
"2010","1","PR","DEPUTADO FEDERAL","27","PSDC","16732"
"1998","1","PR","DEPUTADO FEDERAL","27","PSDC","332"
"2006","1","PR","DEPUTADO FEDERAL","27","PSDC","12641"
"2014","1","PR","DEPUTADO FEDERAL","17","PSL","9792"
"2010","1","PR","DEPUTADO FEDERAL","17","PSL","5916"
"2002","1","PR","DEPUTADO FEDERAL","17","PSL","6085"
"2006","1","PR","DEPUTADO FEDERAL","17","PSL","15641"
"1998","1","PR","DEPUTADO FEDERAL","17","PSL","1646"
"2018","1","PR","DEPUTADO FEDERAL","17","PSL","586579"
"1998","1","PR","DEPUTADO FEDERAL","31","PSN","33954"
"2010","1","PR","DEPUTADO FEDERAL","50","PSOL","13572"
"2006","1","PR","DEPUTADO FEDERAL","50","PSOL","14546"
"2018","1","PR","DEPUTADO FEDERAL","50","PSOL","34096"
"2014","1","PR","DEPUTADO FEDERAL","50","PSOL","27320"
"2002","1","PR","DEPUTADO FEDERAL","18","PST","6155"
"1998","1","PR","DEPUTADO FEDERAL","18","PST","22266"
"2014","1","PR","DEPUTADO FEDERAL","16","PSTU","5713"
"2002","1","PR","DEPUTADO FEDERAL","16","PSTU","10514"
"2010","1","PR","DEPUTADO FEDERAL","16","PSTU","7092"
"2006","1","PR","DEPUTADO FEDERAL","16","PSTU","2578"
"2002","1","PR","DEPUTADO FEDERAL","13","PT","914275"
"2014","1","PR","DEPUTADO FEDERAL","13","PT","677272"
"2006","1","PR","DEPUTADO FEDERAL","13","PT","737134"
"2018","1","PR","DEPUTADO FEDERAL","13","PT","502046"
"2010","1","PR","DEPUTADO FEDERAL","13","PT","700187"
"1998","1","PR","DEPUTADO FEDERAL","13","PT","375351"
"1998","1","PR","DEPUTADO FEDERAL","70","PT do B","774"
"2010","1","PR","DEPUTADO FEDERAL","70","PT do B","3690"
"2014","1","PR","DEPUTADO FEDERAL","70","PT do B","6925"
"2006","1","PR","DEPUTADO FEDERAL","70","PT do B","5976"
"2002","1","PR","DEPUTADO FEDERAL","70","PT do B","794"
"2006","1","PR","DEPUTADO FEDERAL","14","PTB","163776"
"2018","1","PR","DEPUTADO FEDERAL","14","PTB","100586"
"1998","1","PR","DEPUTADO FEDERAL","14","PTB","484788"
"2010","1","PR","DEPUTADO FEDERAL","14","PTB","242509"
"2002","1","PR","DEPUTADO FEDERAL","14","PTB","416489"
"2014","1","PR","DEPUTADO FEDERAL","14","PTB","314102"
"2014","1","PR","DEPUTADO FEDERAL","36","PTC","12042"
"2010","1","PR","DEPUTADO FEDERAL","36","PTC","21209"
"2018","1","PR","DEPUTADO FEDERAL","36","PTC","9465"
"2002","1","PR","DEPUTADO FEDERAL","36","PTC","1816"
"2006","1","PR","DEPUTADO FEDERAL","36","PTC","34314"
"1998","1","PR","DEPUTADO FEDERAL","19","PTN","1950"
"2014","1","PR","DEPUTADO FEDERAL","19","PTN","205121"
"2010","1","PR","DEPUTADO FEDERAL","19","PTN","1228"
"2002","1","PR","DEPUTADO FEDERAL","19","PTN","3226"
"2006","1","PR","DEPUTADO FEDERAL","19","PTN","3047"
"2002","1","PR","DEPUTADO FEDERAL","43","PV","31283"
"2018","1","PR","DEPUTADO FEDERAL","43","PV","275223"
"2010","1","PR","DEPUTADO FEDERAL","43","PV","285051"
"2014","1","PR","DEPUTADO FEDERAL","43","PV","275259"
"2006","1","PR","DEPUTADO FEDERAL","43","PV","147130"
"1998","1","PR","DEPUTADO FEDERAL","43","PV","4079"
"2018","1","PR","DEPUTADO FEDERAL","18","REDE","21578"
"2014","1","PR","DEPUTADO FEDERAL","77","SD","179960"
"2018","1","PR","DEPUTADO FEDERAL","77","SOLIDARIEDADE","68398"
"2018","1","RJ","DEPUTADO FEDERAL","70","AVANTE","132759"
"2018","1","RJ","DEPUTADO FEDERAL","27","DC","148313"
"2018","1","RJ","DEPUTADO FEDERAL","25","DEM","520033"
"2010","1","RJ","DEPUTADO FEDERAL","25","DEM","419620"
"2014","1","RJ","DEPUTADO FEDERAL","25","DEM","120558"
"2018","1","RJ","DEPUTADO FEDERAL","15","MDB","451910"
"2018","1","RJ","DEPUTADO FEDERAL","30","NOVO","201281"
"2002","1","RJ","DEPUTADO FEDERAL","26","PAN","10731"
"2006","1","RJ","DEPUTADO FEDERAL","26","PAN","82473"
"1998","1","RJ","DEPUTADO FEDERAL","26","PAN","3060"
"2018","1","RJ","DEPUTADO FEDERAL","51","PATRI","73877"
"2006","1","RJ","DEPUTADO FEDERAL","65","PC do B","130072"
"2014","1","RJ","DEPUTADO FEDERAL","65","PC do B","96564"
"2002","1","RJ","DEPUTADO FEDERAL","65","PC do B","297159"
"2010","1","RJ","DEPUTADO FEDERAL","65","PC do B","286856"
"1998","1","RJ","DEPUTADO FEDERAL","65","PC do B","122007"
"2018","1","RJ","DEPUTADO FEDERAL","65","PC do B","89396"
"2006","1","RJ","DEPUTADO FEDERAL","21","PCB","12155"
"2014","1","RJ","DEPUTADO FEDERAL","21","PCB","8482"
"2018","1","RJ","DEPUTADO FEDERAL","21","PCB","4693"
"1998","1","RJ","DEPUTADO FEDERAL","21","PCB","14522"
"2010","1","RJ","DEPUTADO FEDERAL","21","PCB","6400"
"2002","1","RJ","DEPUTADO FEDERAL","21","PCB","6721"
"2018","1","RJ","DEPUTADO FEDERAL","29","PCO","780"
"2006","1","RJ","DEPUTADO FEDERAL","29","PCO","2860"
"2002","1","RJ","DEPUTADO FEDERAL","29","PCO","4872"
"2014","1","RJ","DEPUTADO FEDERAL","29","PCO","1467"
"2006","1","RJ","DEPUTADO FEDERAL","12","PDT","528084"
"2018","1","RJ","DEPUTADO FEDERAL","12","PDT","237486"
"2010","1","RJ","DEPUTADO FEDERAL","12","PDT","533069"
"2014","1","RJ","DEPUTADO FEDERAL","12","PDT","270084"
"1998","1","RJ","DEPUTADO FEDERAL","12","PDT","1024183"
"2002","1","RJ","DEPUTADO FEDERAL","12","PDT","542308"
"2014","1","RJ","DEPUTADO FEDERAL","51","PEN","101516"
"2002","1","RJ","DEPUTADO FEDERAL","25","PFL","802145"
"1998","1","RJ","DEPUTADO FEDERAL","25","PFL","1268329"
"2006","1","RJ","DEPUTADO FEDERAL","25","PFL","728561"
"2002","1","RJ","DEPUTADO FEDERAL","30","PGT","22676"
"1998","1","RJ","DEPUTADO FEDERAL","30","PGT","1894"
"2006","1","RJ","DEPUTADO FEDERAL","31","PHS","92179"
"2014","1","RJ","DEPUTADO FEDERAL","31","PHS","132491"
"2018","1","RJ","DEPUTADO FEDERAL","31","PHS","139312"
"2002","1","RJ","DEPUTADO FEDERAL","31","PHS","26049"
"2010","1","RJ","DEPUTADO FEDERAL","31","PHS","80327"
"1998","1","RJ","DEPUTADO FEDERAL","22","PL","79341"
"2006","1","RJ","DEPUTADO FEDERAL","22","PL","237968"
"2002","1","RJ","DEPUTADO FEDERAL","22","PL","604474"
"2018","1","RJ","DEPUTADO FEDERAL","35","PMB","76311"
"2006","1","RJ","DEPUTADO FEDERAL","15","PMDB","1478256"
"2010","1","RJ","DEPUTADO FEDERAL","15","PMDB","1411385"
"2002","1","RJ","DEPUTADO FEDERAL","15","PMDB","748416"
"1998","1","RJ","DEPUTADO FEDERAL","15","PMDB","300084"
"2014","1","RJ","DEPUTADO FEDERAL","15","PMDB","1250065"
"2002","1","RJ","DEPUTADO FEDERAL","33","PMN","7639"
"2018","1","RJ","DEPUTADO FEDERAL","33","PMN","16548"
"2006","1","RJ","DEPUTADO FEDERAL","33","PMN","100304"
"2010","1","RJ","DEPUTADO FEDERAL","33","PMN","86291"
"1998","1","RJ","DEPUTADO FEDERAL","33","PMN","44210"
"2014","1","RJ","DEPUTADO FEDERAL","33","PMN","31492"
"2018","1","RJ","DEPUTADO FEDERAL","19","PODE","75471"
"2014","1","RJ","DEPUTADO FEDERAL","11","PP","644717"
"2018","1","RJ","DEPUTADO FEDERAL","11","PP","264188"
"2006","1","RJ","DEPUTADO FEDERAL","11","PP","425830"
"2010","1","RJ","DEPUTADO FEDERAL","11","PP","396100"
"2002","1","RJ","DEPUTADO FEDERAL","11","PPB","870215"
"1998","1","RJ","DEPUTADO FEDERAL","11","PPB","925078"
"2014","1","RJ","DEPUTADO FEDERAL","54","PPL","9999"
"2018","1","RJ","DEPUTADO FEDERAL","54","PPL","16050"
"1998","1","RJ","DEPUTADO FEDERAL","23","PPS","100769"
"2014","1","RJ","DEPUTADO FEDERAL","23","PPS","44692"
"2002","1","RJ","DEPUTADO FEDERAL","23","PPS","73644"
"2006","1","RJ","DEPUTADO FEDERAL","23","PPS","350456"
"2018","1","RJ","DEPUTADO FEDERAL","23","PPS","94281"
"2010","1","RJ","DEPUTADO FEDERAL","23","PPS","157362"
"2018","1","RJ","DEPUTADO FEDERAL","22","PR","269089"
"2010","1","RJ","DEPUTADO FEDERAL","22","PR","1202364"
"2014","1","RJ","DEPUTADO FEDERAL","22","PR","1063453"
"2018","1","RJ","DEPUTADO FEDERAL","10","PRB","405693"
"2006","1","RJ","DEPUTADO FEDERAL","10","PRB","112738"
"2014","1","RJ","DEPUTADO FEDERAL","10","PRB","396782"
"2010","1","RJ","DEPUTADO FEDERAL","10","PRB","275315"
"1998","1","RJ","DEPUTADO FEDERAL","36","PRN","12433"
"1998","1","RJ","DEPUTADO FEDERAL","56","PRONA","84035"
"2006","1","RJ","DEPUTADO FEDERAL","56","PRONA","186450"
"2002","1","RJ","DEPUTADO FEDERAL","56","PRONA","104108"
"2014","1","RJ","DEPUTADO FEDERAL","90","PROS","177412"
"2018","1","RJ","DEPUTADO FEDERAL","90","PROS","90586"
"2014","1","RJ","DEPUTADO FEDERAL","44","PRP","54755"
"2010","1","RJ","DEPUTADO FEDERAL","44","PRP","28576"
"1998","1","RJ","DEPUTADO FEDERAL","44","PRP","36874"
"2002","1","RJ","DEPUTADO FEDERAL","44","PRP","65456"
"2006","1","RJ","DEPUTADO FEDERAL","44","PRP","54010"
"2018","1","RJ","DEPUTADO FEDERAL","44","PRP","176421"
"2014","1","RJ","DEPUTADO FEDERAL","28","PRTB","117047"
"2002","1","RJ","DEPUTADO FEDERAL","28","PRTB","43396"
"1998","1","RJ","DEPUTADO FEDERAL","28","PRTB","9379"
"2010","1","RJ","DEPUTADO FEDERAL","28","PRTB","162143"
"2018","1","RJ","DEPUTADO FEDERAL","28","PRTB","105736"
"2006","1","RJ","DEPUTADO FEDERAL","28","PRTB","59464"
"2006","1","RJ","DEPUTADO FEDERAL","40","PSB","368957"
"2002","1","RJ","DEPUTADO FEDERAL","40","PSB","986835"
"2018","1","RJ","DEPUTADO FEDERAL","40","PSB","287250"
"2010","1","RJ","DEPUTADO FEDERAL","40","PSB","484097"
"1998","1","RJ","DEPUTADO FEDERAL","40","PSB","310623"
"2014","1","RJ","DEPUTADO FEDERAL","40","PSB","282876"
"1998","1","RJ","DEPUTADO FEDERAL","20","PSC","117661"
"2002","1","RJ","DEPUTADO FEDERAL","20","PSC","206151"
"2018","1","RJ","DEPUTADO FEDERAL","20","PSC","205907"
"2014","1","RJ","DEPUTADO FEDERAL","20","PSC","53633"
"2006","1","RJ","DEPUTADO FEDERAL","20","PSC","445193"
"2010","1","RJ","DEPUTADO FEDERAL","20","PSC","317138"
"2014","1","RJ","DEPUTADO FEDERAL","55","PSD","574611"
"2002","1","RJ","DEPUTADO FEDERAL","41","PSD","37849"
"1998","1","RJ","DEPUTADO FEDERAL","41","PSD","15289"
"2018","1","RJ","DEPUTADO FEDERAL","55","PSD","539964"
"2018","1","RJ","DEPUTADO FEDERAL","45","PSDB","135133"
"2010","1","RJ","DEPUTADO FEDERAL","45","PSDB","320115"
"2002","1","RJ","DEPUTADO FEDERAL","45","PSDB","962748"
"2014","1","RJ","DEPUTADO FEDERAL","45","PSDB","253636"
"1998","1","RJ","DEPUTADO FEDERAL","45","PSDB","1348041"
"2006","1","RJ","DEPUTADO FEDERAL","45","PSDB","575880"
"2014","1","RJ","DEPUTADO FEDERAL","27","PSDC","133792"
"2002","1","RJ","DEPUTADO FEDERAL","27","PSDC","90190"
"1998","1","RJ","DEPUTADO FEDERAL","27","PSDC","18053"
"2006","1","RJ","DEPUTADO FEDERAL","27","PSDC","106643"
"2010","1","RJ","DEPUTADO FEDERAL","27","PSDC","59641"
"2002","1","RJ","DEPUTADO FEDERAL","17","PSL","12300"
"2014","1","RJ","DEPUTADO FEDERAL","17","PSL","144681"
"2010","1","RJ","DEPUTADO FEDERAL","17","PSL","59737"
"2006","1","RJ","DEPUTADO FEDERAL","17","PSL","25044"
"1998","1","RJ","DEPUTADO FEDERAL","17","PSL","15206"
"2018","1","RJ","DEPUTADO FEDERAL","17","PSL","1728745"
"1998","1","RJ","DEPUTADO FEDERAL","31","PSN","17967"
"2006","1","RJ","DEPUTADO FEDERAL","50","PSOL","217851"
"2014","1","RJ","DEPUTADO FEDERAL","50","PSOL","532803"
"2010","1","RJ","DEPUTADO FEDERAL","50","PSOL","324176"
"2018","1","RJ","DEPUTADO FEDERAL","50","PSOL","644641"
"2002","1","RJ","DEPUTADO FEDERAL","18","PST","36169"
"1998","1","RJ","DEPUTADO FEDERAL","18","PST","7983"
"1998","1","RJ","DEPUTADO FEDERAL","16","PSTU","85983"
"2018","1","RJ","DEPUTADO FEDERAL","16","PSTU","3034"
"2002","1","RJ","DEPUTADO FEDERAL","16","PSTU","18833"
"2014","1","RJ","DEPUTADO FEDERAL","16","PSTU","14018"
"2006","1","RJ","DEPUTADO FEDERAL","16","PSTU","22341"
"2010","1","RJ","DEPUTADO FEDERAL","16","PSTU","13345"
"2018","1","RJ","DEPUTADO FEDERAL","13","PT","349380"
"1998","1","RJ","DEPUTADO FEDERAL","13","PT","664886"
"2014","1","RJ","DEPUTADO FEDERAL","13","PT","610962"
"2002","1","RJ","DEPUTADO FEDERAL","13","PT","1010027"
"2006","1","RJ","DEPUTADO FEDERAL","13","PT","779528"
"2010","1","RJ","DEPUTADO FEDERAL","13","PT","817248"
"2010","1","RJ","DEPUTADO FEDERAL","70","PT do B","176756"
"2002","1","RJ","DEPUTADO FEDERAL","70","PT do B","72716"
"2006","1","RJ","DEPUTADO FEDERAL","70","PT do B","178340"
"2014","1","RJ","DEPUTADO FEDERAL","70","PT do B","81990"
"1998","1","RJ","DEPUTADO FEDERAL","70","PT do B","159551"
"2002","1","RJ","DEPUTADO FEDERAL","14","PTB","171108"
"2006","1","RJ","DEPUTADO FEDERAL","14","PTB","354859"
"2018","1","RJ","DEPUTADO FEDERAL","14","PTB","74038"
"2014","1","RJ","DEPUTADO FEDERAL","14","PTB","237384"
"1998","1","RJ","DEPUTADO FEDERAL","14","PTB","237502"
"2010","1","RJ","DEPUTADO FEDERAL","14","PTB","143681"
"2006","1","RJ","DEPUTADO FEDERAL","36","PTC","18734"
"2014","1","RJ","DEPUTADO FEDERAL","36","PTC","28546"
"2002","1","RJ","DEPUTADO FEDERAL","36","PTC","20409"
"2010","1","RJ","DEPUTADO FEDERAL","36","PTC","38649"
"2018","1","RJ","DEPUTADO FEDERAL","36","PTC","56296"
"2006","1","RJ","DEPUTADO FEDERAL","19","PTN","40631"
"2010","1","RJ","DEPUTADO FEDERAL","19","PTN","47827"
"1998","1","RJ","DEPUTADO FEDERAL","19","PTN","26059"
"2002","1","RJ","DEPUTADO FEDERAL","19","PTN","11525"
"2014","1","RJ","DEPUTADO FEDERAL","19","PTN","17367"
"2010","1","RJ","DEPUTADO FEDERAL","43","PV","346811"
"2006","1","RJ","DEPUTADO FEDERAL","43","PV","376258"
"1998","1","RJ","DEPUTADO FEDERAL","43","PV","63890"
"2014","1","RJ","DEPUTADO FEDERAL","43","PV","78129"
"2002","1","RJ","DEPUTADO FEDERAL","43","PV","204664"
"2018","1","RJ","DEPUTADO FEDERAL","43","PV","22508"
"2018","1","RJ","DEPUTADO FEDERAL","18","REDE","83123"
"2014","1","RJ","DEPUTADO FEDERAL","77","SD","234131"
"2018","1","RJ","DEPUTADO FEDERAL","77","SOLIDARIEDADE","164945"
"2018","1","RN","DEPUTADO FEDERAL","70","AVANTE","56121"
"2018","1","RN","DEPUTADO FEDERAL","27","DC","8260"
"2014","1","RN","DEPUTADO FEDERAL","25","DEM","120540"
"2018","1","RN","DEPUTADO FEDERAL","25","DEM","69300"
"2010","1","RN","DEPUTADO FEDERAL","25","DEM","274562"
"2018","1","RN","DEPUTADO FEDERAL","15","MDB","99072"
"2018","1","RN","DEPUTADO FEDERAL","30","NOVO","25450"
"1998","1","RN","DEPUTADO FEDERAL","26","PAN","2548"
"2006","1","RN","DEPUTADO FEDERAL","26","PAN","789"
"2018","1","RN","DEPUTADO FEDERAL","51","PATRI","15857"
"2002","1","RN","DEPUTADO FEDERAL","65","PC do B","7859"
"2018","1","RN","DEPUTADO FEDERAL","65","PC do B","28210"
"2014","1","RN","DEPUTADO FEDERAL","65","PC do B","9118"
"2006","1","RN","DEPUTADO FEDERAL","65","PC do B","30522"
"1998","1","RN","DEPUTADO FEDERAL","65","PC do B","7192"
"2010","1","RN","DEPUTADO FEDERAL","65","PC do B","16742"
"1998","1","RN","DEPUTADO FEDERAL","21","PCB","1107"
"2002","1","RN","DEPUTADO FEDERAL","21","PCB","4094"
"2006","1","RN","DEPUTADO FEDERAL","21","PCB","7519"
"2010","1","RN","DEPUTADO FEDERAL","21","PCB","3505"
"2018","1","RN","DEPUTADO FEDERAL","29","PCO","115"
"2006","1","RN","DEPUTADO FEDERAL","12","PDT","23168"
"1998","1","RN","DEPUTADO FEDERAL","12","PDT","9035"
"2018","1","RN","DEPUTADO FEDERAL","12","PDT","36218"
"2014","1","RN","DEPUTADO FEDERAL","12","PDT","51497"
"2002","1","RN","DEPUTADO FEDERAL","12","PDT","73799"
"2010","1","RN","DEPUTADO FEDERAL","12","PDT","8169"
"2014","1","RN","DEPUTADO FEDERAL","51","PEN","9081"
"1998","1","RN","DEPUTADO FEDERAL","25","PFL","258148"
"2006","1","RN","DEPUTADO FEDERAL","25","PFL","220381"
"2002","1","RN","DEPUTADO FEDERAL","25","PFL","287980"
"2002","1","RN","DEPUTADO FEDERAL","30","PGT","852"
"2006","1","RN","DEPUTADO FEDERAL","31","PHS","4151"
"2002","1","RN","DEPUTADO FEDERAL","31","PHS","2665"
"2010","1","RN","DEPUTADO FEDERAL","31","PHS","4313"
"2018","1","RN","DEPUTADO FEDERAL","31","PHS","18708"
